timestamp,file,permit_no,well_id,year,month,old_value,new_value,action
20260515_052104,usage_montly_2023.csv,W200810010,F-579,2023,5,,749.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810010,F-579,2023,6,,716.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810010,F-579,2023,7,,276.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810010,F-579,2023,8,,1024.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810010,F-579,2023,9,,1154.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810010,F-579,2023,10,,8799.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810010,F-579,2023,11,986,4794.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810010,F-579,2023,12,3077,1357.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810011,F-580,2023,1,11970,10848.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810011,F-580,2023,2,9909,12901.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810011,F-580,2023,3,12202,14242.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810011,F-580,2023,4,13668,11504.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810011,F-580,2023,5,13221,12734.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810011,F-580,2023,6,12021,13440.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810011,F-580,2023,7,12288,10402.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810011,F-580,2023,8,12183,11828.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810011,F-580,2023,9,2443,15482.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810011,F-580,2023,10,,13856.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810011,F-580,2023,11,1963,15579.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810011,F-580,2023,12,9137,8764.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810012,F-581,2023,1,9600,8693.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810012,F-581,2023,2,8274,9073.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810012,F-581,2023,3,10159,11425.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810012,F-581,2023,4,10929,12432.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810012,F-581,2023,5,12013,9934.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810012,F-581,2023,6,11672,12391.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810012,F-581,2023,7,12719,13242.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810012,F-581,2023,8,13334,13988.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810012,F-581,2023,9,5221,9138.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810012,F-581,2023,10,,12089.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810012,F-581,2023,11,,9169.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810012,F-581,2023,12,8204,9371.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810016,F-582,2023,1,4977,2892.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810016,F-582,2023,2,4128,3395.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810016,F-582,2023,3,5119,5273.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810016,F-582,2023,4,5431,6278.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810016,F-582,2023,5,5953,5539.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810016,F-582,2023,6,5241,6546.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810016,F-582,2023,7,6294,4434.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810016,F-582,2023,8,7070,7758.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810016,F-582,2023,9,457,6829.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810016,F-582,2023,10,,13387.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810016,F-582,2023,11,1126,5348.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810016,F-582,2023,12,3192,1502.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810017,F-583,2023,1,1144,13145.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810017,F-583,2023,2,947,12877.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810017,F-583,2023,3,1166,9652.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810017,F-583,2023,4,1306,10893.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810017,F-583,2023,5,4966,5976.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810017,F-583,2023,6,6030,6302.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810017,F-583,2023,7,7391,6742.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810017,F-583,2023,8,7328,8346.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810017,F-583,2023,9,1679,7393.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810017,F-583,2023,10,,7518.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810017,F-583,2023,11,202,8085.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810017,F-583,2023,12,6576,7014.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810018,F-591,2023,1,9857,4375.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810018,F-591,2023,2,8159,13025.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810018,F-591,2023,3,10047,9616.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810018,F-591,2023,4,11255,2514.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810018,F-591,2023,5,7956,4626.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810018,F-591,2023,6,6296,5930.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810018,F-591,2023,7,7777,6528.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810018,F-591,2023,8,7711,8078.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810018,F-591,2023,9,1767,7142.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810018,F-591,2023,10,,7207.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810018,F-591,2023,11,284,7772.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810018,F-591,2023,12,9258,6728.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810019,F-584,2023,1,3723,19.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810019,F-584,2023,2,3098,19.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810019,F-584,2023,3,3856,19.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810019,F-584,2023,4,4032,9140.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810019,F-584,2023,5,11038,10943.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810019,F-584,2023,6,12306,13753.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810019,F-584,2023,7,,14508.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810019,F-584,2023,8,,14714.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810019,F-584,2023,9,1631,15031.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810019,F-584,2023,10,3932,22391.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810019,F-584,2023,11,3509,25325.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810019,F-584,2023,12,22233,21627.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810020,F-585,2023,1,3422,5456.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810020,F-585,2023,2,2832,3026.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810020,F-585,2023,3,3488,3641.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810020,F-585,2023,4,3907,3193.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810020,F-585,2023,5,3095,3650.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810020,F-585,2023,6,2511,3087.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810020,F-585,2023,7,2294,981.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810020,F-585,2023,8,2275,2269.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810020,F-585,2023,9,456,4135.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810020,F-585,2023,10,,2827.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810020,F-585,2023,11,157,4189.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810020,F-585,2023,12,1278,696.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810026,F-586,2023,1,1823,1291.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810026,F-586,2023,2,1612,1319.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810026,F-586,2023,3,1666,2490.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810026,F-586,2023,4,1453,2261.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810026,F-586,2023,5,2393,2244.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810026,F-586,2023,6,2531,2937.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810026,F-586,2023,7,,2341.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810026,F-586,2023,8,,4560.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810026,F-586,2023,9,1026,3360.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810026,F-586,2023,10,2465,3736.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810026,F-586,2023,11,3559,2054.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200810026,F-586,2023,12,2348,1777.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910003,F-592,2023,1,7030,6443.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910003,F-592,2023,2,5830,7322.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910003,F-592,2023,3,7230,6094.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910003,F-592,2023,4,7433,7819.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910003,F-592,2023,5,8177,9540.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910003,F-592,2023,6,2919,4859.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910003,F-592,2023,7,,0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910003,F-592,2023,8,,0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910003,F-592,2023,9,,0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910003,F-592,2023,10,,19854.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910003,F-592,2023,11,2982,14236.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910003,F-592,2023,12,10336,9989.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910004,F-593,2023,1,3322,0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910004,F-593,2023,2,2755,331.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910004,F-593,2023,3,3417,6208.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910004,F-593,2023,4,3513,7039.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910004,F-593,2023,5,5841,6191.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910004,F-593,2023,6,2457,4586.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910004,F-593,2023,7,698,357.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910004,F-593,2023,8,784,1291.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910004,F-593,2023,9,101,2999.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910004,F-593,2023,10,,5339.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910004,F-593,2023,11,977,11126.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910004,F-593,2023,12,3385,4424.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910007,F-594,2023,1,3575,7920.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910007,F-594,2023,2,2976,7156.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910007,F-594,2023,3,3641,7872.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910007,F-594,2023,4,3701,237.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910007,F-594,2023,5,335,228.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910007,F-594,2023,6,245,156.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910007,F-594,2023,7,333,283.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910007,F-594,2023,8,339,397.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910007,F-594,2023,9,40,407.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910007,F-594,2023,10,,16032.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910007,F-594,2023,11,7787,14660.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910007,F-594,2023,12,27753,16842.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910008,F-595,2023,1,68,54.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910008,F-595,2023,2,57,51.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910008,F-595,2023,3,69,215.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910008,F-595,2023,4,71,21.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910008,F-595,2023,5,655,188.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910008,F-595,2023,6,2957,1295.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910008,F-595,2023,7,5663,11019.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910008,F-595,2023,8,5767,3699.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910008,F-595,2023,9,1190,23.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910008,F-595,2023,10,,3.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910008,F-595,2023,11,37,38.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910008,F-595,2023,12,169,68.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910009,F-596,2023,1,9681,9129.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910009,F-596,2023,2,8014,14220.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910009,F-596,2023,3,9868,7839.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910009,F-596,2023,4,11054,9119.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910009,F-596,2023,5,18309,12717.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910009,F-596,2023,6,19990,20157.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910009,F-596,2023,7,24777,22333.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910009,F-596,2023,8,24566,25837.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910009,F-596,2023,9,5629,25153.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910009,F-596,2023,10,,21801.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910009,F-596,2023,11,565,24590.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910009,F-596,2023,12,18394,20977.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910017,F-597,2023,1,2003,1440.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910017,F-597,2023,2,1661,1043.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910017,F-597,2023,3,2060,1480.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910017,F-597,2023,4,1857,871.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910017,F-597,2023,5,1449,1599.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910017,F-597,2023,6,1092,1005.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910017,F-597,2023,7,1312,658.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910017,F-597,2023,8,1473,2236.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910017,F-597,2023,9,95,2438.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910017,F-597,2023,10,,10475.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910017,F-597,2023,11,583,4244.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910017,F-597,2023,12,1212,1765.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910018,F-607,2023,1,13273,11603.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910018,F-607,2023,2,11008,10795.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910018,F-607,2023,3,13652,15877.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910018,F-607,2023,4,14240,17561.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910018,F-607,2023,5,15479,14663.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910018,F-607,2023,6,12052,13142.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910018,F-607,2023,7,14475,10483.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910018,F-607,2023,8,16258,18096.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910018,F-607,2023,9,1051,19054.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910018,F-607,2023,10,,29313.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910018,F-607,2023,11,4876,19907.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910018,F-607,2023,12,13828,11853.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910019,F-598,2023,1,10154,8821.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910019,F-598,2023,2,8449,9101.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910019,F-598,2023,3,10515,9894.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910019,F-598,2023,4,10996,5404.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910019,F-598,2023,5,8687,5201.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910019,F-598,2023,6,6125,5384.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910019,F-598,2023,7,14567,10805.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910019,F-598,2023,8,14875,13841.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910019,F-598,2023,9,7058,16662.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910019,F-598,2023,10,,12387.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910019,F-598,2023,11,,15380.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910019,F-598,2023,12,3933,7508.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910020,F-599,2023,1,7895,6584.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910020,F-599,2023,2,6557,5420.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910020,F-599,2023,3,8048,7706.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910020,F-599,2023,4,7901,8314.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910020,F-599,2023,5,12331,12198.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910020,F-599,2023,6,14471,15432.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910020,F-599,2023,7,18666,16992.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910020,F-599,2023,8,19669,18818.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910020,F-599,2023,9,13012,20378.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910020,F-599,2023,10,14707,14144.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910020,F-599,2023,11,13134,6206.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W200910020,F-599,2023,12,4093,10946.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010002,F-608,2023,1,2732,13987.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010002,F-608,2023,2,2262,15293.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010002,F-608,2023,3,2785,16294.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010002,F-608,2023,4,3120,23063.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010002,F-608,2023,5,914,25694.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010002,F-608,2023,6,40,23800.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010002,F-608,2023,7,,18105.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010002,F-608,2023,8,,22859.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010002,F-608,2023,9,,19905.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010002,F-608,2023,10,,25165.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010002,F-608,2023,11,,25987.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010002,F-608,2023,12,29869,25486.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010003,F-609,2023,1,2122,3467.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010003,F-609,2023,2,1766,2193.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010003,F-609,2023,3,2198,1300.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010003,F-609,2023,4,2298,1976.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010003,F-609,2023,5,1673,1922.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010003,F-609,2023,6,1039,1041.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010003,F-609,2023,7,1090,1131.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010003,F-609,2023,8,1113,1038.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010003,F-609,2023,9,528,1207.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010003,F-609,2023,10,,769.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010003,F-609,2023,11,,1252.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010003,F-609,2023,12,975,2700.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010006,F-611,2023,1,910,958.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010006,F-611,2023,2,754,570.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010006,F-611,2023,3,935,642.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010006,F-611,2023,4,962,2069.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010006,F-611,2023,5,1044,967.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010006,F-611,2023,6,1032,1666.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010006,F-611,2023,7,1239,1188.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010006,F-611,2023,8,1392,973.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010006,F-611,2023,9,90,1330.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010006,F-611,2023,10,,3465.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010006,F-611,2023,11,176,1746.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010006,F-611,2023,12,499,293.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010007,F-610,2023,1,3394,2397.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010007,F-610,2023,2,2815,2526.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010007,F-610,2023,3,3491,2826.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010007,F-610,2023,4,3589,4900.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010007,F-610,2023,5,8148,8405.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010007,F-610,2023,6,6683,8224.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010007,F-610,2023,7,7459,5919.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010007,F-610,2023,8,8378,8780.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010007,F-610,2023,9,1083,7370.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010007,F-610,2023,10,,10545.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010007,F-610,2023,11,1471,6277.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010007,F-610,2023,12,5097,3505.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010014,F-612,2023,1,967,818.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010014,F-612,2023,2,805,1377.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010014,F-612,2023,3,985,834.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010014,F-612,2023,4,1001,1070.5,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010014,F-612,2023,5,1006,941.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010014,F-612,2023,6,1152,1001.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010014,F-612,2023,7,1502,1058.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010014,F-612,2023,8,1529,1977.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010014,F-612,2023,9,180,2054.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010014,F-612,2023,10,,5402.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010014,F-612,2023,11,540,4415.2,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010014,F-612,2023,12,1926,2056.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010015,F-613,2023,1,3930,2575.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010015,F-613,2023,2,3264,3650.6,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010015,F-613,2023,3,4006,3524.4,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010015,F-613,2023,4,3933,5477.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010015,F-613,2023,5,4881,4723.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010015,F-613,2023,6,5043,5590.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010015,F-613,2023,7,5083,3051.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010015,F-613,2023,8,5356,4116.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010015,F-613,2023,9,2844,3966.7,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010015,F-613,2023,10,,5756.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010015,F-613,2023,11,,5176.1,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010015,F-613,2023,12,3749,20590.9,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010016,F-614,2023,1,2252,2702.8,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010016,F-614,2023,2,1868,951.0,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010016,F-614,2023,3,2316,633.3,replaced_jeju
20260515_052104,usage_montly_2023.csv,W201010016,F-614,2023,4,2499,4039.0,replaced_jeju
